index,Test_Time(s),,Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index
34,4020.452556,,360.0052,1,3,4.30283308029175,4020.452556,360.0052,1,3,3.26008796691895,4020.452556,360.0052,1,3,0.394109278917313,4020.452556,360.0052,1,3,0,4020.452556,360.0052,1,3
35,4140.447556,,480.0002,1,3,4.33023309707642,4140.447556,480.0002,1,3,3.26014137268066,4140.447556,480.0002,1,3,0.502763509750366,4140.447556,480.0002,1,3,0,4140.447556,480.0002,1,3
36,4260.447656,,600.0003,1,3,4.35358190536499,4260.447656,600.0003,1,3,3.26010131835937,4260.447656,600.0003,1,3,0.611442267894745,4260.447656,600.0003,1,3,0,4260.447656,600.0003,1,3
37,4380.451456,,720.0041,1,3,4.37601613998413,4380.451456,720.0041,1,3,3.26015090942383,4380.451456,720.0041,1,3,0.720116138458252,4380.451456,720.0041,1,3,0,4380.451456,720.0041,1,3
38,4500.451856,,840.0045,1,3,4.39896535873413,4500.451856,840.0045,1,3,3.26006889343262,4500.451856,840.0045,1,3,0.828786492347717,4500.451856,840.0045,1,3,0,4500.451856,840.0045,1,3
39,4620.450356,,960.003,1,3,4.3999228477478,4620.450356,960.003,1,3,3.05684089660645,4620.450356,960.003,1,3,0.934101819992065,4620.450356,960.003,1,3,0,4620.450356,960.003,1,3
40,4740.449956,,1080.0026,1,3,4.4000096321106,4740.449956,1080.0026,1,3,2.85751533508301,4740.449956,1080.0026,1,3,1.03263545036316,4740.449956,1080.0026,1,3,0,4740.449956,1080.0026,1,3
41,4860.451456,,1200.0041,1,3,4.39996862411499,4860.451456,1200.0041,1,3,2.67740249633789,4860.451456,1200.0041,1,3,1.12484169006348,4860.451456,1200.0041,1,3,0,4860.451456,1200.0041,1,3
42,4980.449356,,1320.002,1,3,4.39997816085815,4980.449356,1320.002,1,3,2.51434516906738,4980.449356,1320.002,1,3,1.21129643917084,4980.449356,1320.002,1,3,0,4980.449356,1320.002,1,3
43,5100.449156,,1440.0018,1,3,4.4000449180603,5100.449156,1440.0018,1,3,2.3728084564209,5100.449156,1440.0018,1,3,1.29268825054169,5100.449156,1440.0018,1,3,0,5100.449156,1440.0018,1,3
44,5220.452356,,1560.005,1,3,4.399986743927,5220.452356,1560.005,1,3,2.24692344665527,5220.452356,1560.005,1,3,1.3696106672287,5220.452356,1560.005,1,3,0,5220.452356,1560.005,1,3
45,5340.451256,,1680.0039,1,3,4.40007829666138,5340.451256,1680.0039,1,3,2.13430404663086,5340.451256,1680.0039,1,3,1.44260728359222,5340.451256,1680.0039,1,3,0,5340.451256,1680.0039,1,3
46,5460.451456,,1800.0041,1,3,4.40003061294556,5460.451456,1800.0041,1,3,2.03285312652588,5460.451456,1800.0041,1,3,1.51202535629272,5460.451456,1800.0041,1,3,0,5460.451456,1800.0041,1,3
47,5580.450756,,1920.0034,1,3,4.40001344680786,5580.450756,1920.0034,1,3,1.94077301025391,5580.450756,1920.0034,1,3,1.57822823524475,5580.450756,1920.0034,1,3,0,5580.450756,1920.0034,1,3
48,5700.449756,,2040.0024,1,3,4.3999285697937,5700.449756,2040.0024,1,3,1.85704803466797,5700.449756,2040.0024,1,3,1.64150297641754,5700.449756,2040.0024,1,3,0,5700.449756,2040.0024,1,3
49,5820.450056,,2160.0027,1,3,4.3999981880188,5820.450056,2160.0027,1,3,1.78031158447266,5820.450056,2160.0027,1,3,1.70211017131805,5820.450056,2160.0027,1,3,0,5820.450056,2160.0027,1,3
50,5940.450056,,2280.0027,1,3,4.39996862411499,5940.450056,2280.0027,1,3,1.70767498016357,5940.450056,2280.0027,1,3,1.76023471355438,5940.450056,2280.0027,1,3,0,5940.450056,2280.0027,1,3
51,6060.451256,,2400.0039,1,3,4.39996385574341,6060.451256,2400.0039,1,3,1.63937377929688,6060.451256,2400.0039,1,3,1.81601715087891,6060.451256,2400.0039,1,3,0,6060.451256,2400.0039,1,3
52,6180.454456,,2520.0071,1,3,4.40002965927124,6180.454456,2520.0071,1,3,1.57469272613525,6180.454456,2520.0071,1,3,1.8695729970932,6180.454456,2520.0071,1,3,0,6180.454456,2520.0071,1,3
53,6300.447956,,2640.0006,1,3,4.40003633499146,6300.447956,2640.0006,1,3,1.51207637786865,6300.447956,2640.0006,1,3,1.92100811004639,6300.447956,2640.0006,1,3,0,6300.447956,2640.0006,1,3
54,6420.449256,,2760.0019,1,3,4.39997816085815,6420.449256,2760.0019,1,3,1.45298767089844,6420.449256,2760.0019,1,3,1.97041785717011,6420.449256,2760.0019,1,3,0,6420.449256,2760.0019,1,3
55,6540.449056,,2880.0017,1,3,4.39998197555542,6540.449056,2880.0017,1,3,1.39536571502686,6540.449056,2880.0017,1,3,2.01789593696594,6540.449056,2880.0017,1,3,0,6540.449056,2880.0017,1,3
56,6660.452156,,3000.0048,1,3,4.40000486373901,6660.452156,3000.0048,1,3,1.34049510955811,6660.452156,3000.0048,1,3,2.0634937286377,6660.452156,3000.0048,1,3,0,6660.452156,3000.0048,1,3
57,6780.451556,,3120.0042,1,3,4.40001916885376,6780.451556,3120.0042,1,3,1.28737735748291,6780.451556,3120.0042,1,3,2.10728764533997,6780.451556,3120.0042,1,3,0,6780.451556,3120.0042,1,3
58,6900.449456,,3240.0021,1,3,4.39997816085815,6900.449456,3240.0021,1,3,1.23424816131592,6900.449456,3240.0021,1,3,2.14930582046509,6900.449456,3240.0021,1,3,0,6900.449456,3240.0021,1,3
59,7020.449056,,3360.0017,1,3,4.40002584457397,7020.449056,3360.0017,1,3,1.1830005645752,7020.449056,3360.0017,1,3,2.18959712982178,7020.449056,3360.0017,1,3,0,7020.449056,3360.0017,1,3
60,7140.454556,,3480.0072,1,3,4.40003061294556,7140.454556,3480.0072,1,3,1.13267230987549,7140.454556,3480.0072,1,3,2.22817754745483,7140.454556,3480.0072,1,3,0,7140.454556,3480.0072,1,3
61,7260.450156,,3600.0028,1,3,4.40003538131714,7260.450156,3600.0028,1,3,1.08344745635986,7260.450156,3600.0028,1,3,2.26510977745056,7260.450156,3600.0028,1,3,0,7260.450156,3600.0028,1,3
62,7380.454556,,3720.0072,1,3,4.39994668960571,7380.454556,3720.0072,1,3,1.03616905212402,7380.454556,3720.0072,1,3,2.30043768882751,7380.454556,3720.0072,1,3,0,7380.454556,3720.0072,1,3
63,7500.454356,,3840.007,1,3,4.40001344680786,7500.454356,3840.007,1,3,0.989524841308594,7500.454356,3840.007,1,3,2.33420014381409,7500.454356,3840.007,1,3,0,7500.454356,3840.007,1,3
64,7620.453956,,3960.0066,1,3,4.40011167526245,7620.453956,3960.0066,1,3,0.94537353515625,7620.453956,3960.0066,1,3,2.36643743515015,7620.453956,3960.0066,1,3,0,7620.453956,3960.0066,1,3
65,7740.454356,,4080.007,1,3,4.39998006820679,7740.454356,4080.007,1,3,0.902458190917969,7740.454356,4080.007,1,3,2.39722895622253,7740.454356,4080.007,1,3,0,7740.454356,4080.007,1,3
66,7860.451856,,4200.0045,1,3,4.40007257461548,7860.451856,4200.0045,1,3,0.861430168151856,7860.451856,4200.0045,1,3,2.42662715911865,7860.451856,4200.0045,1,3,0,7860.451856,4200.0045,1,3
67,7980.455156,,4320.0078,1,3,4.39998865127564,7980.455156,4320.0078,1,3,0.821782112121582,7980.455156,4320.0078,1,3,2.4546856880188,7980.455156,4320.0078,1,3,0,7980.455156,4320.0078,1,3
68,8100.448056,,4440.0007,1,3,4.39998197555542,8100.448056,4440.0007,1,3,0.783382415771484,8100.448056,4440.0007,1,3,2.4814395904541,8100.448056,4440.0007,1,3,0,8100.448056,4440.0007,1,3
69,8220.451856,,4560.0045,1,3,4.4000506401062,8220.451856,4560.0045,1,3,0.746495246887207,8220.451856,4560.0045,1,3,2.50693988800049,8220.451856,4560.0045,1,3,0,8220.451856,4560.0045,1,3
70,8340.453656,,4680.0063,1,3,4.39999723434448,8340.453656,4680.0063,1,3,0.711065292358398,8340.453656,4680.0063,1,3,2.53123736381531,8340.453656,4680.0063,1,3,0,8340.453656,4680.0063,1,3
71,8460.451856,,4800.0045,1,3,4.40001440048218,8460.451856,4800.0045,1,3,0.676960945129395,8460.451856,4800.0045,1,3,2.55437302589416,8460.451856,4800.0045,1,3,0,8460.451856,4800.0045,1,3
72,8552.015556,,4891.5682,1,3,4.40005254745483,8552.015556,4891.5682,1,3,0.651982307434082,8552.015556,4891.5682,1,3,2.57127451896667,8552.015556,4891.5682,1,3,0,8552.015556,4891.5682,1,3
73,8672.068084,,120.0015,1,4,4.27234888076782,8672.068084,120.0015,1,4,0,8672.068084,120.0015,1,4,2.57127594947815,8672.068084,120.0015,1,4,0,8672.068084,120.0015,1,4
74,8792.068784,,240.0022,1,4,4.25892782211304,8792.068784,240.0022,1,4,0,8792.068784,240.0022,1,4,2.57127594947815,8792.068784,240.0022,1,4,0,8792.068784,240.0022,1,4
75,8852.072484,,300.0059,1,4,4.25541257858276,8852.072484,300.0059,1,4,0,8852.072484,300.0059,1,4,2.57127594947815,8852.072484,300.0059,1,4,0,8852.072484,300.0059,1,4
76,8972.160412,,120.0007,1,5,3.85527276992798,8972.160412,120.0007,1,5,-2.2822437286377,8972.160412,120.0007,1,5,2.57127594947815,8972.160412,120.0007,1,5,0.076069384813309,8972.160412,120.0007,1,5
77,9092.163012,,240.0033,1,5,3.80333280563354,9092.163012,240.0033,1,5,-2.28212738037109,9092.163012,240.0033,1,5,2.57127594947815,9092.163012,240.0033,1,5,0.15213531255722,9092.163012,240.0033,1,5
78,9212.160912,,360.0012,1,5,3.76253747940063,9212.160912,360.0012,1,5,-2.2820873260498,9212.160912,360.0012,1,5,2.57127594947815,9212.160912,360.0012,1,5,0.228200405836105,9212.160912,360.0012,1,5
79,9332.160812,,480.0011,1,5,3.72512865066528,9332.160812,480.0011,1,5,-2.28210544586182,9332.160812,480.0011,1,5,2.57127594947815,9332.160812,480.0011,1,5,0.304275214672089,9332.160812,480.0011,1,5
80,9452.164112,,600.0044,1,5,3.68993711471558,9452.164112,600.0044,1,5,-2.2821102142334,9452.164112,600.0044,1,5,2.57127594947815,9452.164112,600.0044,1,5,0.380348771810532,9452.164112,600.0044,1,5
81,9572.165012,,720.0053,1,5,3.65666055679321,9572.165012,720.0053,1,5,-2.28215217590332,9572.165012,720.0053,1,5,2.57127594947815,9572.165012,720.0053,1,5,0.456417798995972,9572.165012,720.0053,1,5
82,9692.165412,,840.0057,1,5,3.6251950263977,9692.165412,840.0057,1,5,-2.28209400177002,9692.165412,840.0057,1,5,2.57127594947815,9692.165412,840.0057,1,5,0.532489895820618,9692.165412,840.0057,1,5
83,9812.162912,,960.0032,1,5,3.59601259231567,9812.162912,960.0032,1,5,-2.28215026855469,9812.162912,960.0032,1,5,2.57127594947815,9812.162912,960.0032,1,5,0.608553946018219,9812.162912,960.0032,1,5
84,9932.163412,,1080.0037,1,5,3.56904077529907,9932.163412,1080.0037,1,5,-2.28218364715576,9932.163412,1080.0037,1,5,2.57127594947815,9932.163412,1080.0037,1,5,0.684621214866638,9932.163412,1080.0037,1,5
85,10052.166112,,1200.0064,1,5,3.54395246505737,10052.166112,1200.0064,1,5,-2.28184127807617,10052.166112,1200.0064,1,5,2.57127594947815,10052.166112,1200.0064,1,5,0.760697901248932,10052.166112,1200.0064,1,5
86,10172.162212,,1320.0025,1,5,3.51989316940308,10172.162212,1320.0025,1,5,-2.28178787231445,10172.162212,1320.0025,1,5,2.57127594947815,10172.162212,1320.0025,1,5,0.836757838726044,10172.162212,1320.0025,1,5
87,10292.160012,,1440.0003,1,5,3.4969916343689,10292.160012,1440.0003,1,5,-2.28203105926514,10292.160012,1440.0003,1,5,2.57127594947815,10292.160012,1440.0003,1,5,0.912830114364624,10292.160012,1440.0003,1,5
88,10412.161412,,1560.0017,1,5,3.47515153884888,10412.161412,1560.0017,1,5,-2.28213500976562,10412.161412,1560.0017,1,5,2.57127594947815,10412.161412,1560.0017,1,5,0.988899946212769,10412.161412,1560.0017,1,5
89,10532.161812,,1680.0021,1,5,3.45470857620239,10532.161812,1680.0021,1,5,-2.28214168548584,10532.161812,1680.0021,1,5,2.57127594947815,10532.161812,1680.0021,1,5,1.06496441364288,10532.161812,1680.0021,1,5
90,10652.162612,,1800.0029,1,5,3.43539571762085,10652.162612,1800.0029,1,5,-2.28203773498535,10652.162612,1800.0029,1,5,2.57127594947815,10652.162612,1800.0029,1,5,1.1410391330719,10652.162612,1800.0029,1,5
91,10772.165512,,1920.0058,1,5,3.41660070419312,10772.165512,1920.0058,1,5,-2.28182029724121,10772.165512,1920.0058,1,5,2.57127594947815,10772.165512,1920.0058,1,5,1.21711182594299,10772.165512,1920.0058,1,5
92,10892.163212,,2040.0035,1,5,3.39856100082397,10892.163212,2040.0035,1,5,-2.28212356567383,10892.163212,2040.0035,1,5,2.57127594947815,10892.163212,2040.0035,1,5,1.29317629337311,10892.163212,2040.0035,1,5
93,11012.165012,,2160.0053,1,5,3.38140439987183,11012.165012,2160.0053,1,5,-2.28213024139404,11012.165012,2160.0053,1,5,2.57127594947815,11012.165012,2160.0053,1,5,1.36924493312836,11012.165012,2160.0053,1,5
94,11132.162312,,2280.0026,1,5,3.36461591720581,11132.162312,2280.0026,1,5,-2.28185272216797,11132.162312,2280.0026,1,5,2.57127594947815,11132.162312,2280.0026,1,5,1.44531989097595,11132.162312,2280.0026,1,5
95,11252.160512,,2400.0008,1,5,3.34747076034546,11252.160512,2400.0008,1,5,-2.28213691711426,11252.160512,2400.0008,1,5,2.57127594947815,11252.160512,2400.0008,1,5,1.52138161659241,11252.160512,2400.0008,1,5
96,11372.164112,,2520.0044,1,5,3.33010339736938,11372.164112,2520.0044,1,5,-2.28218078613281,11372.164112,2520.0044,1,5,2.57127594947815,11372.164112,2520.0044,1,5,1.59745454788208,11372.164112,2520.0044,1,5
97,11492.163012,,2640.0033,1,5,3.31225538253784,11492.163012,2640.0033,1,5,-2.2820987701416,11492.163012,2640.0033,1,5,2.57127594947815,11492.163012,2640.0033,1,5,1.6735258102417,11492.163012,2640.0033,1,5
98,11612.163712,,2760.004,1,5,3.29284048080444,11612.163712,2760.004,1,5,-2.28202438354492,11612.163712,2760.004,1,5,2.57127594947815,11612.163712,2760.004,1,5,1.7495938539505,11612.163712,2760.004,1,5
99,11732.164212,,2880.0045,1,5,3.27175283432007,11732.164212,2880.0045,1,5,-2.28208923339844,11732.164212,2880.0045,1,5,2.57127594947815,11732.164212,2880.0045,1,5,1.82567048072815,11732.164212,2880.0045,1,5
100,11852.163812,,3000.0041,1,5,3.24840021133423,11852.163812,3000.0041,1,5,-2.28190135955811,11852.163812,3000.0041,1,5,2.57127594947815,11852.163812,3000.0041,1,5,1.90174007415771,11852.163812,3000.0041,1,5
101,11972.160612,,3120.0009,1,5,3.22258424758911,11972.160612,3120.0009,1,5,-2.28220844268799,11972.160612,3120.0009,1,5,2.57127594947815,11972.160612,3120.0009,1,5,1.97780191898346,11972.160612,3120.0009,1,5
102,12092.163912,,3240.0042,1,5,3.19238042831421,12092.163912,3240.0042,1,5,-2.28207397460937,12092.163912,3240.0042,1,5,2.57127594947815,12092.163912,3240.0042,1,5,2.05387282371521,12092.163912,3240.0042,1,5
103,12212.160012,,3360.0003,1,5,3.1567006111145,12212.160012,3360.0003,1,5,-2.28212928771973,12212.160012,3360.0003,1,5,2.57127594947815,12212.160012,3360.0003,1,5,2.12993907928467,12212.160012,3360.0003,1,5
104,12332.159912,,3480.0002,1,5,3.11433458328247,12332.159912,3480.0002,1,5,-2.28217029571533,12332.159912,3480.0002,1,5,2.57127594947815,12332.159912,3480.0002,1,5,2.20600748062134,12332.159912,3480.0002,1,5
105,12452.161312,,3600.0016,1,5,3.06274652481079,12452.161312,3600.0016,1,5,-2.28212928771973,12452.161312,3600.0016,1,5,2.57127594947815,12452.161312,3600.0016,1,5,2.28208088874817,12452.161312,3600.0016,1,5
106,12568.719912,,3716.5602,1,5,2.99998903274536,12568.719912,3716.5602,1,5,-2.28215217590332,12568.719912,3716.5602,1,5,2.57127594947815,12568.719912,3716.5602,1,5,2.35596466064453,12568.719912,3716.5602,1,5
107,12688.868316,,120.0022,1,6,3.65028238296509,12688.868316,120.0022,1,6,0,12688.868316,120.0022,1,6,2.57127594947815,12688.868316,120.0022,1,6,2.35600471496582,12688.868316,120.0022,1,6
108,12808.867916,,240.0018,1,6,3.67559576034546,12808.867916,240.0018,1,6,0,12808.867916,240.0018,1,6,2.57127594947815,12808.867916,240.0018,1,6,2.35600471496582,12808.867916,240.0018,1,6
109,12868.867616,,300.0015,1,6,3.68109560012817,12868.867616,300.0015,1,6,0,12868.867616,300.0015,1,6,2.57127594947815,12868.867616,300.0015,1,6,2.35600471496582,12868.867616,300.0015,1,6
110,12973.315948,,104.3483,2,2,4.2000584602356,12973.315948,104.3483,2,2,3.25998687744141,12973.315948,104.3483,2,2,0.109787255525589,12973.315948,104.3483,2,2,0,12973.315948,104.3483,2,2
111,13093.337804,,120.0053,2,3,4.23683500289917,13093.337804,120.0053,2,3,3.26011657714844,13093.337804,120.0053,2,3,0.218211308121681,13093.337804,120.0053,2,3,0,13093.337804,120.0053,2,3
112,13213.337504,,240.005,2,3,4.26485967636108,13213.337504,240.005,2,3,3.26009941101074,13213.337504,240.005,2,3,0.326885133981705,13213.337504,240.005,2,3,0,13213.337504,240.005,2,3
113,13333.338004,,360.0055,2,3,4.28643655776978,13333.338004,360.0055,2,3,3.26013374328613,13333.338004,360.0055,2,3,0.435560047626495,13333.338004,360.0055,2,3,0,13333.338004,360.0055,2,3
114,13453.333204,,480.0007,2,3,4.30973672866821,13453.333204,480.0007,2,3,3.26008224487305,13453.333204,480.0007,2,3,0.544220149517059,13453.333204,480.0007,2,3,0,13453.333204,480.0007,2,3
115,13573.337904,,600.0054,2,3,4.33411645889282,13573.337904,600.0054,2,3,3.26003456115723,13573.337904,600.0054,2,3,0.652898967266083,13573.337904,600.0054,2,3,0,13573.337904,600.0054,2,3
116,13693.335504,,720.003,2,3,4.36356210708618,13693.335504,720.003,2,3,3.26014518737793,13693.335504,720.003,2,3,0.76156210899353,13693.335504,720.003,2,3,0,13693.335504,720.003,2,3
117,13813.337904,,840.0054,2,3,4.39393281936646,13813.337904,840.0054,2,3,3.26008796691895,13813.337904,840.0054,2,3,0.870235025882721,13813.337904,840.0054,2,3,0,13813.337904,840.0054,2,3
118,13933.337704,,960.0052,2,3,4.40000295639038,13933.337704,960.0052,2,3,3.03373336791992,13933.337704,960.0052,2,3,0.975746214389801,13933.337704,960.0052,2,3,0,13933.337704,960.0052,2,3
119,14053.335604,,1080.0031,2,3,4.4000391960144,14053.335604,1080.0031,2,3,2.78567504882812,14053.335604,1080.0031,2,3,1.0725839138031,14053.335604,1080.0031,2,3,0,14053.335604,1080.0031,2,3
120,14173.337804,,1200.0053,2,3,4.40002298355103,14173.337804,1200.0053,2,3,2.57643699645996,14173.337804,1200.0053,2,3,1.16192853450775,14173.337804,1200.0053,2,3,0,14173.337804,1200.0053,2,3
121,14293.334304,,1320.0018,2,3,4.39996099472046,14293.334304,1320.0018,2,3,2.40350914001465,14293.334304,1320.0018,2,3,1.24486684799194,14293.334304,1320.0018,2,3,0,14293.334304,1320.0018,2,3
122,14413.337604,,1440.0051,2,3,4.40006113052368,14413.337604,1440.0051,2,3,2.25193977355957,14413.337604,1440.0051,2,3,1.32238185405731,14413.337604,1440.0051,2,3,0,14413.337604,1440.0051,2,3
123,14533.335304,,1560.0028,2,3,4.39999532699585,14533.335304,1560.0028,2,3,2.12411689758301,14533.335304,1560.0028,2,3,1.39527344703674,14533.335304,1560.0028,2,3,0,14533.335304,1560.0028,2,3
124,14653.338404,,1680.0059,2,3,4.39999151229858,14653.338404,1680.0059,2,3,2.00778961181641,14653.338404,1680.0059,2,3,1.46409726142883,14653.338404,1680.0059,2,3,0,14653.338404,1680.0059,2,3
125,14773.336904,,1800.0044,2,3,4.39997434616089,14773.336904,1800.0044,2,3,1.90533638000488,14773.336904,1800.0044,2,3,1.52930283546448,14773.336904,1800.0044,2,3,0,14773.336904,1800.0044,2,3
126,14893.332604,,1920.0001,2,3,4.40000009536743,14893.332604,1920.0001,2,3,1.81368923187256,14893.332604,1920.0001,2,3,1.5912789106369,14893.332604,1920.0001,2,3,0,14893.332604,1920.0001,2,3
127,15013.335804,,2040.0033,2,3,4.39994478225708,15013.335804,2040.0033,2,3,1.72866153717041,15013.335804,2040.0033,2,3,1.65030515193939,15013.335804,2040.0033,2,3,0,15013.335804,2040.0033,2,3
128,15133.334104,,2160.0016,2,3,4.40001249313355,15133.334104,2160.0016,2,3,1.64998054504395,15133.334104,2160.0016,2,3,1.70661056041718,15133.334104,2160.0016,2,3,0,15133.334104,2160.0016,2,3
129,15253.336304,,2280.0038,2,3,4.39988851547241,15253.336304,2280.0038,2,3,1.57474899291992,15253.336304,2280.0038,2,3,1.76035010814667,15253.336304,2280.0038,2,3,0,15253.336304,2280.0038,2,3
130,15373.332904,,2400.0004,2,3,4.40013360977173,15373.332904,2400.0004,2,3,1.503662109375,15373.332904,2400.0004,2,3,1.81162893772125,15373.332904,2400.0004,2,3,0,15373.332904,2400.0004,2,3
131,15493.333604,,2520.0011,2,3,4.39995622634888,15493.333604,2520.0011,2,3,1.4367847442627,15493.333604,2520.0011,2,3,1.86063623428345,15493.333604,2520.0011,2,3,0,15493.333604,2520.0011,2,3
132,15613.335404,,2640.0029,2,3,4.40000104904175,15613.335404,2640.0029,2,3,1.37284660339355,15613.335404,2640.0029,2,3,1.9074581861496,15613.335404,2640.0029,2,3,0,15613.335404,2640.0029,2,3
133,15733.333304,,2760.0008,2,3,4.39995431900024,15733.333304,2760.0008,2,3,1.31232738494873,15733.333304,2760.0008,2,3,1.95220220088959,15733.333304,2760.0008,2,3,0,15733.333304,2760.0008,2,3
134,15853.332804,,2880.0003,2,3,4.39997339248657,15853.332804,2880.0003,2,3,1.25255870819092,15853.332804,2880.0003,2,3,1.9949369430542,15853.332804,2880.0003,2,3,0,15853.332804,2880.0003,2,3
135,15973.337504,,3000.005,2,3,4.40004205703735,15973.337504,3000.005,2,3,1.1945858001709,15973.337504,3000.005,2,3,2.03571081161499,15973.337504,3000.005,2,3,0,15973.337504,3000.005,2,3
136,16093.340104,,3120.0076,2,3,4.39995241165161,16093.340104,3120.0076,2,3,1.13809204101563,16093.340104,3120.0076,2,3,2.0745747089386,16093.340104,3120.0076,2,3,0,16093.340104,3120.0076,2,3
137,16213.333804,,3240.0013,2,3,4.39991044998169,16213.333804,3240.0013,2,3,1.08412837982178,16213.333804,3240.0013,2,3,2.11158609390259,16213.333804,3240.0013,2,3,0,16213.333804,3240.0013,2,3
138,16333.333204,,3360.0007,2,3,4.3999342918396,16333.333204,3360.0007,2,3,1.03039836883545,16333.333204,3360.0007,2,3,2.14682173728943,16333.333204,3360.0007,2,3,0,16333.333204,3360.0007,2,3
139,16453.337704,,3480.0052,2,3,4.4000735282898,16453.337704,3480.0052,2,3,0.979581832885742,16453.337704,3480.0052,2,3,2.18031096458435,16453.337704,3480.0052,2,3,0,16453.337704,3480.0052,2,3
140,16573.333404,,3600.0009,2,3,4.40000295639038,16573.333404,3600.0009,2,3,0.92963981628418,16573.333404,3600.0009,2,3,2.2121250629425,16573.333404,3600.0009,2,3,0,16573.333404,3600.0009,2,3
141,16693.335604,,3720.0031,2,3,4.40002202987671,16693.335604,3720.0031,2,3,0.881819725036621,16693.335604,3720.0031,2,3,2.24230575561523,16693.335604,3720.0031,2,3,0,16693.335604,3720.0031,2,3
142,16813.335104,,3840.0026,2,3,4.39995908737183,16813.335104,3840.0026,2,3,0.836326599121094,16813.335104,3840.0026,2,3,2.27092623710632,16813.335104,3840.0026,2,3,0,16813.335104,3840.0026,2,3
143,16933.339404,,3960.0069,2,3,4.39994668960571,16933.339404,3960.0069,2,3,0.793247222900391,16933.339404,3960.0069,2,3,2.29808163642883,16933.339404,3960.0069,2,3,0,16933.339404,3960.0069,2,3
144,17053.338604,,4080.0061,2,3,4.40006875991821,17053.338604,4080.0061,2,3,0.752473831176758,17053.338604,4080.0061,2,3,2.32384538650513,17053.338604,4080.0061,2,3,0,17053.338604,4080.0061,2,3
145,17173.333004,,4200.0005,2,3,4.40001344680786,17173.333004,4200.0005,2,3,0.713134765625,17173.333004,4200.0005,2,3,2.34825992584229,17173.333004,4200.0005,2,3,0,17173.333004,4200.0005,2,3
146,17293.336504,,4320.004,2,3,4.3999924659729,17293.336504,4320.004,2,3,0.675798416137695,17293.336504,4320.004,2,3,2.37140274047852,17293.336504,4320.004,2,3,0,17293.336504,4320.004,2,3
147,17376.519004,,4403.1865,2,3,4.40003061294556,17376.519004,4403.1865,2,3,0.651997566223145,17376.519004,4403.1865,2,3,2.38674187660217,17376.519004,4403.1865,2,3,0,17376.519004,4403.1865,2,3
148,17496.573492,,120.003,2,4,4.27598237991333,17496.573492,120.003,2,4,0,17496.573492,120.003,2,4,2.38674306869507,17496.573492,120.003,2,4,0,17496.573492,120.003,2,4
149,17616.575592,,240.0051,2,4,4.26373243331909,17616.575592,240.0051,2,4,0,17616.575592,240.0051,2,4,2.38674306869507,17616.575592,240.0051,2,4,0,17616.575592,240.0051,2,4
150,17676.572692,,300.0022,2,4,4.26027250289917,17676.572692,300.0022,2,4,0,17676.572692,300.0022,2,4,2.38674306869507,17676.572692,300.0022,2,4,0,17676.572692,300.0022,2,4
151,17796.668732,,120.0046,2,5,3.87936735153198,17796.668732,120.0046,2,5,-2.28177547454834,17796.668732,120.0046,2,5,2.38674306869507,17796.668732,120.0046,2,5,0.076069347560406,17796.668732,120.0046,2,5
152,17916.666732,,240.0026,2,5,3.8304181098938,17916.666732,240.0026,2,5,-2.28206920623779,17916.666732,240.0026,2,5,2.38674306869507,17916.666732,240.0026,2,5,0.152134776115417,17916.666732,240.0026,2,5
153,18036.664932,,360.0008,2,5,3.79107904434204,18036.664932,360.0008,2,5,-2.28176975250244,18036.664932,360.0008,2,5,2.38674306869507,18036.664932,360.0008,2,5,0.228208422660828,18036.664932,360.0008,2,5
154,18156.666832,,480.0027,2,5,3.75226736068726,18156.666832,480.0027,2,5,-2.28216361999512,18156.666832,480.0027,2,5,2.38674306869507,18156.666832,480.0027,2,5,0.30427485704422,18156.666832,480.0027,2,5
155,18276.668132,,600.004,2,5,3.71697950363159,18276.668132,600.004,2,5,-2.28206062316895,18276.668132,600.004,2,5,2.38674306869507,18276.668132,600.004,2,5,0.380343675613403,18276.668132,600.004,2,5
156,18396.667032,,720.0029,2,5,3.68242120742798,18396.667032,720.0029,2,5,-2.28213024139404,18396.667032,720.0029,2,5,2.38674306869507,18396.667032,720.0029,2,5,0.456418722867966,18396.667032,720.0029,2,5
157,18516.669032,,840.0049,2,5,3.65059804916382,18516.669032,840.0049,2,5,-2.28218078613281,18516.669032,840.0049,2,5,2.38674306869507,18516.669032,840.0049,2,5,0.532483994960785,18516.669032,840.0049,2,5
158,18636.667432,,960.0033,2,5,3.62046957015991,18636.667432,960.0033,2,5,-2.28209686279297,18636.667432,960.0033,2,5,2.38674306869507,18636.667432,960.0033,2,5,0.608556628227234,18636.667432,960.0033,2,5
159,18756.668232,,1080.0041,2,5,3.59234571456909,18756.668232,1080.0041,2,5,-2.2820520401001,18756.668232,1080.0041,2,5,2.38674306869507,18756.668232,1080.0041,2,5,0.684628129005432,18756.668232,1080.0041,2,5
