index,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity
39,4728.42024,1080.0014,1,3,4.39998245239258,4728.42024,1080.0014,1,3,2.74147415161133,4728.42024,1080.0014,1,3,1.00628995895386,4728.42024,1080.0014,1,3,1.26096896813088E-10
40,4848.42114,1200.0023,1,3,4.39999103546143,4848.42114,1200.0023,1,3,2.58521461486816,4848.42114,1200.0023,1,3,1.09502255916595,4848.42114,1200.0023,1,3,1.26096896813088E-10
41,4968.42024,1320.0014,1,3,4.40005493164063,4968.42024,1320.0014,1,3,2.44250106811523,4968.42024,1320.0014,1,3,1.17877876758575,4968.42024,1320.0014,1,3,1.26096896813088E-10
42,5088.41914,1440.0003,1,3,4.39990901947022,5088.41914,1440.0003,1,3,2.31550598144531,5088.41914,1440.0003,1,3,1.25803685188293,5088.41914,1440.0003,1,3,1.26096896813088E-10
43,5208.41884,1560,1,3,4.40000915527344,5208.41884,1560,1,3,2.20239639282227,5208.41884,1560,1,3,1.33328473567963,5208.41884,1560,1,3,1.26096896813088E-10
44,5328.42024,1680.0014,1,3,4.39999961853027,5328.42024,1680.0014,1,3,2.10025215148926,5328.42024,1680.0014,1,3,1.40499246120453,5328.42024,1680.0014,1,3,1.26096896813088E-10
45,5448.42214,1800.0033,1,3,4.39999008178711,5448.42214,1800.0033,1,3,2.00678634643555,5448.42214,1800.0033,1,3,1.47342038154602,5448.42214,1800.0033,1,3,1.26096896813088E-10
46,5568.42524,1920.0064,1,3,4.39993953704834,5568.42524,1920.0064,1,3,1.92214012145996,5568.42524,1920.0064,1,3,1.53887140750885,5568.42524,1920.0064,1,3,1.26096896813088E-10
47,5688.42024,2040.0014,1,3,4.40003967285156,5688.42024,2040.0014,1,3,1.8433666229248,5688.42024,2040.0014,1,3,1.60160231590271,5688.42024,2040.0014,1,3,1.26096896813088E-10
48,5808.42314,2160.0043,1,3,4.40000343322754,5808.42314,2160.0043,1,3,1.77132415771484,5808.42314,2160.0043,1,3,1.66183876991272,5808.42314,2160.0043,1,3,1.26096896813088E-10
49,5928.42554,2280.0067,1,3,4.40004062652588,5928.42554,2280.0067,1,3,1.70300674438477,5928.42554,2280.0067,1,3,1.71973133087158,5928.42554,2280.0067,1,3,1.26096896813088E-10
50,6048.42624,2400.0074,1,3,4.39999866485596,6048.42624,2400.0074,1,3,1.63867664337158,6048.42624,2400.0074,1,3,1.77541470527649,6048.42624,2400.0074,1,3,1.26096896813088E-10
51,6168.42284,2520.004,1,3,4.40002632141113,6168.42284,2520.004,1,3,1.57718181610107,6168.42284,2520.004,1,3,1.82899630069733,6168.42284,2520.004,1,3,1.26096896813088E-10
52,6288.42514,2640.0063,1,3,4.39992237091064,6288.42514,2640.0063,1,3,1.51721096038818,6288.42514,2640.0063,1,3,1.88056182861328,6288.42514,2640.0063,1,3,1.26096896813088E-10
53,6408.42304,2760.0042,1,3,4.39998817443848,6408.42304,2760.0042,1,3,1.4609956741333,6408.42304,2760.0042,1,3,1.93019473552704,6408.42304,2760.0042,1,3,1.26096896813088E-10
54,6528.42364,2880.0048,1,3,4.39995861053467,6528.42364,2880.0048,1,3,1.40620708465576,6528.42364,2880.0048,1,3,1.97797608375549,6528.42364,2880.0048,1,3,1.26096896813088E-10
55,6648.42054,3000.0017,1,3,4.40002727508545,6648.42054,3000.0017,1,3,1.35368347167969,6648.42054,3000.0017,1,3,2.02397656440735,6648.42054,3000.0017,1,3,1.26096896813088E-10
56,6768.41964,3120.0008,1,3,4.39996814727783,6768.41964,3120.0008,1,3,1.30304908752441,6768.41964,3120.0008,1,3,2.06824898719788,6768.41964,3120.0008,1,3,1.26096896813088E-10
57,6888.42144,3240.0026,1,3,4.40007972717285,6888.42144,3240.0026,1,3,1.25224113464355,6888.42144,3240.0026,1,3,2.1108386516571,6888.42144,3240.0026,1,3,1.26096896813088E-10
58,7008.42694,3360.0081,1,3,4.40004348754883,7008.42694,3360.0081,1,3,1.20319652557373,7008.42694,3360.0081,1,3,2.15175890922546,7008.42694,3360.0081,1,3,1.26096896813088E-10
59,7128.42324,3480.0044,1,3,4.4000244140625,7128.42324,3480.0044,1,3,1.15399360656738,7128.42324,3480.0044,1,3,2.19103169441223,7128.42324,3480.0044,1,3,1.26096896813088E-10
60,7248.42084,3600.002,1,3,4.40006065368652,7248.42084,3600.002,1,3,1.10696506500244,7248.42084,3600.002,1,3,2.22870874404907,7248.42084,3600.002,1,3,1.26096896813088E-10
61,7368.42434,3720.0055,1,3,4.40004920959473,7368.42434,3720.0055,1,3,1.06058979034424,7368.42434,3720.0055,1,3,2.26482391357422,7368.42434,3720.0055,1,3,1.26096896813088E-10
62,7488.42314,3840.0043,1,3,4.40002155303955,7488.42314,3840.0043,1,3,1.01518535614014,7488.42314,3840.0043,1,3,2.29942488670349,7488.42314,3840.0043,1,3,1.26096896813088E-10
63,7608.42144,3960.0026,1,3,4.40000438690186,7608.42144,3960.0026,1,3,0.972149848937988,7608.42144,3960.0026,1,3,2.33254027366638,7608.42144,3960.0026,1,3,1.26096896813088E-10
64,7728.42574,4080.0069,1,3,4.39997005462647,7728.42574,4080.0069,1,3,0.93031120300293,7728.42574,4080.0069,1,3,2.36424612998962,7728.42574,4080.0069,1,3,1.26096896813088E-10
65,7848.42004,4200.0012,1,3,4.39998817443848,7848.42004,4200.0012,1,3,0.89012622833252,7848.42004,4200.0012,1,3,2.39458203315735,7848.42004,4200.0012,1,3,1.26096896813088E-10
66,7968.42014,4320.0013,1,3,4.39996242523193,7968.42014,4320.0013,1,3,0.851169586181641,7968.42014,4320.0013,1,3,2.42359828948975,7968.42014,4320.0013,1,3,1.26096896813088E-10
67,8088.42504,4440.0062,1,3,4.39997482299805,8088.42504,4440.0062,1,3,0.813353538513184,8088.42504,4440.0062,1,3,2.45133638381958,8088.42504,4440.0062,1,3,1.26096896813088E-10
68,8208.42504,4560.0062,1,3,4.40003871917725,8208.42504,4560.0062,1,3,0.777328491210938,8208.42504,4560.0062,1,3,2.47784066200256,8208.42504,4560.0062,1,3,1.26096896813088E-10
69,8328.42114,4680.0023,1,3,4.399977684021,8328.42114,4680.0023,1,3,0.742122650146484,8328.42114,4680.0023,1,3,2.50315737724304,8328.42114,4680.0023,1,3,1.26096896813088E-10
70,8448.42264,4800.0038,1,3,4.39996337890625,8448.42264,4800.0038,1,3,0.707961082458496,8448.42264,4800.0038,1,3,2.52731776237488,8448.42264,4800.0038,1,3,1.26096896813088E-10
71,8568.42584,4920.007,1,3,4.39999103546143,8568.42584,4920.007,1,3,0.675259590148926,8568.42584,4920.007,1,3,2.55037331581116,8568.42584,4920.007,1,3,1.26096896813088E-10
72,8657.37884,5008.96,1,3,4.39999961853027,8657.37884,5008.96,1,3,0.651999473571777,8657.37884,5008.96,1,3,2.56677150726318,8657.37884,5008.96,1,3,1.26096896813088E-10
73,8777.431356,120.0046,1,4,4.26634025573731,8777.431356,120.0046,1,4,0,8777.431356,120.0046,1,4,2.56677222251892,8777.431356,120.0046,1,4,1.26096896813088E-10
74,8897.428756,240.002,1,4,4.25278377532959,8897.428756,240.002,1,4,0,8897.428756,240.002,1,4,2.56677222251892,8897.428756,240.002,1,4,1.26096896813088E-10
75,8957.433156,300.0064,1,4,4.24909400939941,8957.433156,300.0064,1,4,0,8957.433156,300.0064,1,4,2.56677222251892,8957.433156,300.0064,1,4,1.26096896813088E-10
76,9077.528592,120.0044,1,5,3.82930850982666,9077.528592,120.0044,1,5,-2.28212547302246,9077.528592,120.0044,1,5,2.56677222251892,9077.528592,120.0044,1,5,0.076069474220276
77,9197.527292,240.0031,1,5,3.77907371520996,9197.527292,240.0031,1,5,-2.2819995880127,9197.527292,240.0031,1,5,2.56677222251892,9197.527292,240.0031,1,5,0.15213505923748
78,9317.525292,360.0011,1,5,3.73952865600586,9317.525292,360.0011,1,5,-2.28206253051758,9317.525292,360.0011,1,5,2.56677222251892,9317.525292,360.0011,1,5,0.228203758597374
79,9437.526892,480.0027,1,5,3.70286750793457,9437.526892,480.0027,1,5,-2.28202819824219,9437.526892,480.0027,1,5,2.56677222251892,9437.526892,480.0027,1,5,0.304280459880829
80,9557.526492,600.0023,1,5,3.66805076599121,9557.526492,600.0023,1,5,-2.28207588195801,9557.526492,600.0023,1,5,2.56677222251892,9557.526492,600.0023,1,5,0.380341321229935
81,9677.525892,720.0017,1,5,3.63519096374512,9677.525892,720.0017,1,5,-2.28215217590332,9677.525892,720.0017,1,5,2.56677222251892,9677.525892,720.0017,1,5,0.456418842077255
82,9797.525292,840.0011,1,5,3.60417079925537,9797.525292,840.0011,1,5,-2.28204536437988,9797.525292,840.0011,1,5,2.56677222251892,9797.525292,840.0011,1,5,0.532487213611603
83,9917.525392,960.0012,1,5,3.57544040679932,9917.525392,960.0012,1,5,-2.28212547302246,9917.525392,960.0012,1,5,2.56677222251892,9917.525392,960.0012,1,5,0.608552813529968
84,10037.524492,1080.0003,1,5,3.54891586303711,10037.524492,1080.0003,1,5,-2.28214168548584,10037.524492,1080.0003,1,5,2.56677222251892,10037.524492,1080.0003,1,5,0.684626579284668
85,10157.525692,1200.0015,1,5,3.52365398406982,10157.525692,1200.0015,1,5,-2.2821102142334,10157.525692,1200.0015,1,5,2.56677222251892,10157.525692,1200.0015,1,5,0.760690987110138
86,10277.527992,1320.0038,1,5,3.4997386932373,10277.527992,1320.0038,1,5,-2.28209114074707,10277.527992,1320.0038,1,5,2.56677222251892,10277.527992,1320.0038,1,5,0.836767613887787
87,10397.525992,1440.0018,1,5,3.47705841064453,10397.525992,1440.0018,1,5,-2.28206062316895,10397.525992,1440.0018,1,5,2.56677222251892,10397.525992,1440.0018,1,5,0.912833631038666
88,10517.524492,1560.0003,1,5,3.45577430725098,10517.524492,1560.0003,1,5,-2.28211975097656,10517.524492,1560.0003,1,5,2.56677222251892,10517.524492,1560.0003,1,5,0.988904535770416
89,10637.527892,1680.0037,1,5,3.43587970733643,10637.527892,1680.0037,1,5,-2.28206253051758,10637.527892,1680.0037,1,5,2.56677222251892,10637.527892,1680.0037,1,5,1.06496930122375
90,10757.526192,1800.002,1,5,3.41636180877686,10757.526192,1800.002,1,5,-2.28210258483887,10757.526192,1800.002,1,5,2.56677222251892,10757.526192,1800.002,1,5,1.14103865623474
91,10877.525092,1920.0009,1,5,3.39780616760254,10877.525092,1920.0009,1,5,-2.28211307525635,10877.525092,1920.0009,1,5,2.56677222251892,10877.525092,1920.0009,1,5,1.21711242198944
92,10997.528292,2040.0041,1,5,3.38041687011719,10997.528292,2040.0041,1,5,-2.28203392028809,10997.528292,2040.0041,1,5,2.56677222251892,10997.528292,2040.0041,1,5,1.29318571090698
93,11117.528292,2160.0041,1,5,3.36338520050049,11117.528292,2160.0041,1,5,-2.28203868865967,11117.528292,2160.0041,1,5,2.56677222251892,11117.528292,2160.0041,1,5,1.36925578117371
94,11237.524192,2280,1,5,3.34630107879639,11237.524192,2280,1,5,-2.28211307525635,11237.524192,2280,1,5,2.56677222251892,11237.524192,2280,1,5,1.44531905651093
95,11357.527792,2400.0036,1,5,3.32932758331299,11357.527792,2400.0036,1,5,-2.28205871582031,11357.527792,2400.0036,1,5,2.56677222251892,11357.527792,2400.0036,1,5,1.52138698101044
96,11477.525692,2520.0015,1,5,3.31203460693359,11477.525692,2520.0015,1,5,-2.28205871582031,11477.525692,2520.0015,1,5,2.56677222251892,11477.525692,2520.0015,1,5,1.59746384620667
97,11597.527392,2640.0032,1,5,3.29374027252197,11597.527392,2640.0032,1,5,-2.28211498260498,11597.527392,2640.0032,1,5,2.56677222251892,11597.527392,2640.0032,1,5,1.67353129386902
98,11717.525692,2760.0015,1,5,3.27406406402588,11717.525692,2760.0015,1,5,-2.28210163116455,11717.525692,2760.0015,1,5,2.56677222251892,11717.525692,2760.0015,1,5,1.74960052967072
99,11837.529992,2880.0058,1,5,3.25282192230225,11837.529992,2880.0058,1,5,-2.28215217590332,11837.529992,2880.0058,1,5,2.56677222251892,11837.529992,2880.0058,1,5,1.82567381858826
100,11957.525992,3000.0018,1,5,3.22965049743652,11957.525992,3000.0018,1,5,-2.28178977966309,11957.525992,3000.0018,1,5,2.56677222251892,11957.525992,3000.0018,1,5,1.90173614025116
101,12077.526692,3120.0025,1,5,3.20316410064697,12077.526692,3120.0025,1,5,-2.28208065032959,12077.526692,3120.0025,1,5,2.56677222251892,12077.526692,3120.0025,1,5,1.97781324386597
102,12197.524392,3240.0002,1,5,3.17252731323242,12197.524392,3240.0002,1,5,-2.28211116790771,12197.524392,3240.0002,1,5,2.56677222251892,12197.524392,3240.0002,1,5,2.05387854576111
103,12317.528892,3360.0047,1,5,3.13705730438232,12317.528892,3360.0047,1,5,-2.28213310241699,12317.528892,3360.0047,1,5,2.56677222251892,12317.528892,3360.0047,1,5,2.12994694709778
104,12437.528692,3480.0045,1,5,3.09506320953369,12437.528692,3480.0045,1,5,-2.28175926208496,12437.528692,3480.0045,1,5,2.56677222251892,12437.528692,3480.0045,1,5,2.20601797103882
105,12557.529792,3600.0056,1,5,3.04324722290039,12557.529792,3600.0056,1,5,-2.28207778930664,12557.529792,3600.0056,1,5,2.56677222251892,12557.529792,3600.0056,1,5,2.28208541870117
106,12640.381192,3682.857,1,5,2.99998950958252,12640.381192,3682.857,1,5,-2.28177833557129,12640.381192,3682.857,1,5,2.56677222251892,12640.381192,3682.857,1,5,2.3346152305603
107,12760.531608,120.0029,1,6,3.65408802032471,12760.531608,120.0029,1,6,0,12760.531608,120.0029,1,6,2.56677222251892,12760.531608,120.0029,1,6,2.33465790748596
108,12880.529308,240.0006,1,6,3.67986488342285,12880.529308,240.0006,1,6,0,12880.529308,240.0006,1,6,2.56677222251892,12880.529308,240.0006,1,6,2.33465790748596
109,12940.535208,300.0065,1,6,3.68521118164062,12940.535208,300.0065,1,6,0,12940.535208,300.0065,1,6,2.56677222251892,12940.535208,300.0065,1,6,2.33465790748596
110,13001.360332,60.7219,2,2,4.19999504089356,13001.360332,60.7219,2,2,3.25997924804687,13001.360332,60.7219,2,2,0.063487760722637,13001.360332,60.7219,2,2,1.93786564572918E-09
111,13121.383216,120.0052,2,3,4.25319576263428,13121.383216,120.0052,2,3,3.25998115539551,13121.383216,120.0052,2,3,0.17191182076931,13121.383216,120.0052,2,3,1.93786564572918E-09
112,13241.378116,240.0001,2,3,4.28374862670898,13241.378116,240.0001,2,3,3.25987815856934,13241.378116,240.0001,2,3,0.280562818050385,13241.378116,240.0001,2,3,1.93786564572918E-09
113,13361.384616,360.0066,2,3,4.30565929412842,13361.384616,360.0066,2,3,3.25989723205566,13361.384616,360.0066,2,3,0.389227360486984,13361.384616,360.0066,2,3,1.93786564572918E-09
114,13481.381116,480.0031,2,3,4.32791519165039,13481.381116,480.0031,2,3,3.25992202758789,13481.381116,480.0031,2,3,0.497901231050491,13481.381116,480.0031,2,3,1.93786564572918E-09
115,13601.380116,600.0021,2,3,4.35131072998047,13601.380116,600.0021,2,3,3.25993919372559,13601.380116,600.0021,2,3,0.606549680233002,13601.380116,600.0021,2,3,1.93786564572918E-09
116,13721.381516,720.0035,2,3,4.37973880767822,13721.381516,720.0035,2,3,3.25994300842285,13721.381516,720.0035,2,3,0.715221464633942,13721.381516,720.0035,2,3,1.93786564572918E-09
117,13841.382116,840.0041,2,3,4.39998054504395,13841.382116,840.0041,2,3,3.17449760437012,13841.382116,840.0041,2,3,0.823391973972321,13841.382116,840.0041,2,3,1.93786564572918E-09
118,13961.384716,960.0067,2,3,4.39998340606689,13961.384716,960.0067,2,3,2.93684577941895,13961.384716,960.0067,2,3,0.925282835960388,13961.384716,960.0067,2,3,1.93786564572918E-09
119,14081.382416,1080.0044,2,3,4.39993095397949,14081.382416,1080.0044,2,3,2.71757316589355,14081.382416,1080.0044,2,3,1.01939606666565,14081.382416,1080.0044,2,3,1.93786564572918E-09
120,14201.385016,1200.007,2,3,4.39998817443848,14201.385016,1200.007,2,3,2.52803421020508,14201.385016,1200.007,2,3,1.10673391819,14201.385016,1200.007,2,3,1.93786564572918E-09
121,14321.382516,1320.0045,2,3,4.39999961853027,14321.382516,1320.0045,2,3,2.36738967895508,14321.382516,1320.0045,2,3,1.18830251693726,14321.382516,1320.0045,2,3,1.93786564572918E-09
122,14441.385416,1440.0074,2,3,4.39993667602539,14441.385416,1440.0074,2,3,2.2258358001709,14441.385416,1440.0074,2,3,1.26480340957642,14441.385416,1440.0074,2,3,1.93786564572918E-09
123,14561.382316,1560.0043,2,3,4.4000301361084,14561.382316,1560.0043,2,3,2.10446166992187,14561.382316,1560.0043,2,3,1.33697402477264,14561.382316,1560.0043,2,3,1.93786564572918E-09
124,14681.380816,1680.0028,2,3,4.39999485015869,14681.380816,1680.0028,2,3,1.99480247497559,14681.380816,1680.0028,2,3,1.40525186061859,14681.380816,1680.0028,2,3,1.93786564572918E-09
125,14801.379816,1800.0018,2,3,4.39998626708984,14801.379816,1800.0018,2,3,1.89758110046387,14801.379816,1800.0018,2,3,1.47008883953094,14801.379816,1800.0018,2,3,1.93786564572918E-09
126,14921.383616,1920.0056,2,3,4.40005302429199,14921.383616,1920.0056,2,3,1.80845260620117,14921.383616,1920.0056,2,3,1.53183782100678,14921.383616,1920.0056,2,3,1.93786564572918E-09
127,15041.379716,2040.0017,2,3,4.3999662399292,15041.379716,2040.0017,2,3,1.72729015350342,15041.379716,2040.0017,2,3,1.59073126316071,15041.379716,2040.0017,2,3,1.93786564572918E-09
128,15161.379116,2160.0011,2,3,4.40001678466797,15161.379116,2160.0011,2,3,1.65134048461914,15161.379116,2160.0011,2,3,1.64703631401062,15161.379116,2160.0011,2,3,1.93786564572918E-09
129,15281.384316,2280.0063,2,3,4.40003395080566,15281.384316,2280.0063,2,3,1.57853889465332,15281.384316,2280.0063,2,3,1.70086717605591,15281.384316,2280.0063,2,3,1.93786564572918E-09
130,15401.381316,2400.0033,2,3,4.40000057220459,15401.381316,2400.0033,2,3,1.51081848144531,15401.381316,2400.0033,2,3,1.75233137607574,15401.381316,2400.0033,2,3,1.93786564572918E-09
131,15521.385216,2520.0072,2,3,4.40005970001221,15521.385216,2520.0072,2,3,1.44680881500244,15521.385216,2520.0072,2,3,1.80161643028259,15521.385216,2520.0072,2,3,1.93786564572918E-09
132,15641.381016,2640.003,2,3,4.40000629425049,15641.381016,2640.003,2,3,1.38450145721436,15641.381016,2640.003,2,3,1.84879553318024,15641.381016,2640.003,2,3,1.93786564572918E-09
133,15761.383116,2760.0051,2,3,4.39999580383301,15761.383116,2760.0051,2,3,1.32499694824219,15761.383116,2760.0051,2,3,1.89395415782928,15761.383116,2760.0051,2,3,1.93786564572918E-09
134,15881.384216,2880.0062,2,3,4.4000186920166,15881.384216,2880.0062,2,3,1.26763916015625,15881.384216,2880.0062,2,3,1.93717694282532,15881.384216,2880.0062,2,3,1.93786564572918E-09
135,16001.384916,3000.0069,2,3,4.39997673034668,16001.384916,3000.0069,2,3,1.21227073669434,16001.384916,3000.0069,2,3,1.97850596904755,16001.384916,3000.0069,2,3,1.93786564572918E-09
136,16121.378416,3120.0004,2,3,4.40001583099365,16121.378416,3120.0004,2,3,1.1583423614502,16121.378416,3120.0004,2,3,2.01800990104675,16121.378416,3120.0004,2,3,1.93786564572918E-09
137,16241.382416,3240.0044,2,3,4.39996719360352,16241.382416,3240.0044,2,3,1.1060962677002,16241.382416,3240.0044,2,3,2.05574178695679,16241.382416,3240.0044,2,3,1.93786564572918E-09
138,16361.378116,3360.0001,2,3,4.39999675750732,16361.378116,3360.0001,2,3,1.05520343780518,16361.378116,3360.0001,2,3,2.09175753593445,16361.378116,3360.0001,2,3,1.93786564572918E-09
139,16481.383116,3480.0051,2,3,4.39996814727783,16481.383116,3480.0051,2,3,1.00626659393311,16481.383116,3480.0051,2,3,2.12610983848572,16481.383116,3480.0051,2,3,1.93786564572918E-09
140,16601.382116,3600.0041,2,3,4.40004825592041,16601.382116,3600.0041,2,3,0.958024024963379,16601.382116,3600.0041,2,3,2.15883660316467,16601.382116,3600.0041,2,3,1.93786564572918E-09
141,16721.381816,3720.0038,2,3,4.40001201629639,16721.381816,3720.0038,2,3,0.911565780639648,16721.381816,3720.0038,2,3,2.19000315666199,16721.381816,3720.0038,2,3,1.93786564572918E-09
142,16841.382116,3840.0041,2,3,4.40001010894775,16841.382116,3840.0041,2,3,0.867397308349609,16841.382116,3840.0041,2,3,2.21964859962463,16841.382116,3840.0041,2,3,1.93786564572918E-09
143,16961.379516,3960.0015,2,3,4.39997673034668,16961.379516,3960.0015,2,3,0.825584411621094,16961.379516,3960.0015,2,3,2.24785947799683,16961.379516,3960.0015,2,3,1.93786564572918E-09
144,17081.383016,4080.005,2,3,4.40007400512695,17081.383016,4080.005,2,3,0.785061836242676,17081.383016,4080.005,2,3,2.27471113204956,17081.383016,4080.005,2,3,1.93786564572918E-09
145,17201.384016,4200.006,2,3,4.39997386932373,17201.384016,4200.006,2,3,0.746732711791992,17201.384016,4200.006,2,3,2.30024647712708,17201.384016,4200.006,2,3,1.93786564572918E-09
146,17321.381516,4320.0035,2,3,4.39994525909424,17321.381516,4320.0035,2,3,0.710089683532715,17321.381516,4320.0035,2,3,2.32451963424683,17321.381516,4320.0035,2,3,1.93786564572918E-09
147,17441.379316,4440.0013,2,3,4.40000247955322,17441.379316,4440.0013,2,3,0.676121711730957,17441.379316,4440.0013,2,3,2.34761476516724,17441.379316,4440.0013,2,3,1.93786564572918E-09
148,17528.580016,4527.202,2,3,4.40000247955322,17528.580016,4527.202,2,3,0.651988029479981,17528.580016,4527.202,2,3,2.3636953830719,17528.580016,4527.202,2,3,1.93786564572918E-09
149,17648.635796,120.0052,2,4,4.26930046081543,17648.635796,120.0052,2,4,0,17648.635796,120.0052,2,4,2.36369585990906,17648.635796,120.0052,2,4,1.93786564572918E-09
150,17768.631096,240.0005,2,4,4.256667137146,17768.631096,240.0005,2,4,0,17768.631096,240.0005,2,4,2.36369585990906,17768.631096,240.0005,2,4,1.93786564572918E-09
151,17828.633996,300.0034,2,4,4.25337409973145,17828.633996,300.0034,2,4,0,17828.633996,300.0034,2,4,2.36369585990906,17828.633996,300.0034,2,4,1.93786564572918E-09
152,17948.722688,120.0007,2,5,3.85027408599854,17948.722688,120.0007,2,5,-2.28214740753174,17948.722688,120.0007,2,5,2.36369585990906,17948.722688,120.0007,2,5,0.076062627136707
153,18068.725888,240.0039,2,5,3.80173587799072,18068.725888,240.0039,2,5,-2.28201961517334,18068.725888,240.0039,2,5,2.36369585990906,18068.725888,240.0039,2,5,0.152131676673889
154,18188.724888,360.0029,2,5,3.7613582611084,18188.724888,360.0029,2,5,-2.28218460083008,18188.724888,360.0029,2,5,2.36369585990906,18188.724888,360.0029,2,5,0.228201359510422
155,18308.725588,480.0036,2,5,3.72482585906982,18308.725588,480.0036,2,5,-2.28203678131104,18308.725588,480.0036,2,5,2.36369585990906,18308.725588,480.0036,2,5,0.304270088672638
156,18428.724688,600.0027,2,5,3.68929958343506,18428.724688,600.0027,2,5,-2.28213310241699,18428.724688,600.0027,2,5,2.36369585990906,18428.724688,600.0027,2,5,0.38033801317215
157,18548.722388,720.0004,2,5,3.65596866607666,18548.722388,720.0004,2,5,-2.28208255767822,18548.722388,720.0004,2,5,2.36369585990906,18548.722388,720.0004,2,5,0.456415325403214
158,18668.725988,840.004,2,5,3.62452220916748,18668.725988,840.004,2,5,-2.2821102142334,18668.725988,840.004,2,5,2.36369585990906,18668.725988,840.004,2,5,0.532479107379913
159,18788.722488,960.0005,2,5,3.59485340118408,18788.722488,960.0005,2,5,-2.28208923339844,18788.722488,960.0005,2,5,2.36369585990906,18788.722488,960.0005,2,5,0.608548641204834
160,18908.723388,1080.0014,2,5,3.56742572784424,18908.723388,1080.0014,2,5,-2.28205013275146,18908.723388,1080.0014,2,5,2.36369585990906,18908.723388,1080.0014,2,5,0.684621810913086
161,19028.725488,1200.0035,2,5,3.54216957092285,19028.725488,1200.0035,2,5,-2.28213214874268,19028.725488,1200.0035,2,5,2.36369585990906,19028.725488,1200.0035,2,5,0.760692000389099
162,19148.723488,1320.0015,2,5,3.51846885681152,19148.723488,1320.0015,2,5,-2.28204250335693,19148.723488,1320.0015,2,5,2.36369585990906,19148.723488,1320.0015,2,5,0.836760401725769
163,19268.725888,1440.0039,2,5,3.49587154388428,19268.725888,1440.0039,2,5,-2.28209114074707,19268.725888,1440.0039,2,5,2.36369585990906,19268.725888,1440.0039,2,5,0.912831127643585
164,19388.727288,1560.0053,2,5,3.47418785095215,19388.727288,1560.0053,2,5,-2.28209972381592,19388.727288,1560.0053,2,5,2.36369585990906,19388.727288,1560.0053,2,5,0.988899886608124
165,19508.725988,1680.004,2,5,3.45345020294189,19508.725988,1680.004,2,5,-2.2821216583252,19508.725988,1680.004,2,5,2.36369585990906,19508.725988,1680.004,2,5,1.06496477127075
166,19628.726188,1800.0042,2,5,3.43376636505127,19628.726188,1800.0042,2,5,-2.28211975097656,19628.726188,1800.0042,2,5,2.36369585990906,19628.726188,1800.0042,2,5,1.14103996753693
167,19748.721988,1920,2,5,3.41498565673828,19748.721988,1920,2,5,-2.28210163116455,19748.721988,1920,2,5,2.36369585990906,19748.721988,1920,2,5,1.21710526943207
168,19868.723688,2040.0017,2,5,3.39724826812744,19868.723688,2040.0017,2,5,-2.28205394744873,19868.723688,2040.0017,2,5,2.36369585990906,19868.723688,2040.0017,2,5,1.29318153858185
169,19988.723788,2160.0018,2,5,3.37950420379639,19988.723788,2160.0018,2,5,-2.28207206726074,19988.723788,2160.0018,2,5,2.36369585990906,19988.723788,2160.0018,2,5,1.36924338340759
170,20108.722088,2280.0001,2,5,3.36245059967041,20108.722088,2280.0001,2,5,-2.28204536437988,20108.722088,2280.0001,2,5,2.36369585990906,20108.722088,2280.0001,2,5,1.4453147649765
171,20228.725688,2400.0037,2,5,3.34588718414307,20228.725688,2400.0037,2,5,-2.28208446502686,20228.725688,2400.0037,2,5,2.36369585990906,20228.725688,2400.0037,2,5,1.52138411998749
172,20348.721988,2520,2,5,3.32854652404785,20348.721988,2520,2,5,-2.28207588195801,20348.721988,2520,2,5,2.36369585990906,20348.721988,2520,2,5,1.59745717048645
173,20468.727388,2640.0054,2,5,3.31097412109375,20468.727388,2640.0054,2,5,-2.28208923339844,20468.727388,2640.0054,2,5,2.36369585990906,20468.727388,2640.0054,2,5,1.67352533340454
174,20588.722988,2760.001,2,5,3.29253005981445,20588.722988,2760.001,2,5,-2.28204917907715,20588.722988,2760.001,2,5,2.36369585990906,20588.722988,2760.001,2,5,1.74959492683411
175,20708.722588,2880.0006,2,5,3.27238655090332,20708.722588,2880.0006,2,5,-2.2819299697876,20708.722588,2880.0006,2,5,2.36369585990906,20708.722588,2880.0006,2,5,1.8256618976593
176,20828.725488,3000.0035,2,5,3.25058650970459,20828.725488,3000.0035,2,5,-2.2821044921875,20828.725488,3000.0035,2,5,2.36369585990906,20828.725488,3000.0035,2,5,1.90173709392548
177,20948.722388,3120.0004,2,5,3.22521686553955,20948.722388,3120.0004,2,5,-2.28204345703125,20948.722388,3120.0004,2,5,2.36369585990906,20948.722388,3120.0004,2,5,1.97780418395996
178,21068.726388,3240.0044,2,5,3.19631576538086,21068.726388,3240.0044,2,5,-2.28210639953613,21068.726388,3240.0044,2,5,2.36369585990906,21068.726388,3240.0044,2,5,2.05387449264526
179,21188.722188,3360.0002,2,5,3.16288566589355,21188.722188,3360.0002,2,5,-2.28200817108154,21188.722188,3360.0002,2,5,2.36369585990906,21188.722188,3360.0002,2,5,2.12994480133057
